2020-05-04T07:00:28:8729 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T07:15:28:8870 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T07:30:28:8883 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T07:45:28:8899 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T08:00:28:8915 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T08:15:28:8927 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T13:31:10:4320 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T13:46:10:4396 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T14:01:10:4413 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T14:16:10:4430 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T14:31:10:4444 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T14:46:10:4458 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T15:01:10:4474 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T15:16:10:4487 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
2020-05-04T15:31:10:4515 | 10  | INFO    | ScheduledMeetingsListener | --> Re-sync meetings after timeout 
